Var1,Gene,Gene_Symbol,total_rxns,targeted_rxns,targeted_drugs,targeted_drugs_names,targeted_rxns_names
"Fatty acid oxidation",10965,NA,843,0,3100,NA,
"Fatty acid oxidation",10965,NA,843,0,3101,NA,
"Fatty acid oxidation",10965,NA,843,0,3102,NA,
"Fatty acid oxidation",10965,NA,843,0,3103,NA,
"Fatty acid oxidation",10965,NA,843,0,3104,NA,
"Fatty acid oxidation",10965,NA,843,0,3105,NA,
"Fatty acid oxidation",10965,NA,843,0,3106,NA,
"Fatty acid oxidation",10965,NA,843,0,3107,NA,
"Fatty acid oxidation",10965,NA,843,0,3108,NA,
"Fatty acid oxidation",10965,NA,843,0,3109,NA,
"Fatty acid oxidation",10965,NA,843,0,3110,NA,
"Fatty acid oxidation",10965,NA,843,0,3111,NA,
"Fatty acid oxidation",10965,NA,843,0,3112,NA,
"Fatty acid oxidation",10965,NA,843,0,3113,NA,
"Fatty acid oxidation",10965,NA,843,0,3114,NA,
"Fatty acid oxidation",10965,NA,843,0,3115,NA,
"Fatty acid oxidation",10965,NA,843,0,3116,NA,
"Fatty acid oxidation",10965,NA,843,0,3117,NA,
"Fatty acid oxidation",10965,NA,843,0,3118,NA,
"Fatty acid oxidation",10965,NA,843,0,3119,NA,
"Fatty acid oxidation",10965,NA,843,0,3120,NA,
"Fatty acid oxidation",10965,NA,843,0,3121,NA,
"Fatty acid oxidation",10965,NA,843,0,3122,NA,
"Fatty acid oxidation",10965,NA,843,0,3123,NA,
"Fatty acid oxidation",10965,NA,843,0,3124,NA,
"Fatty acid oxidation",10965,NA,843,0,3125,NA,
"Fatty acid oxidation",10965,NA,843,0,3126,NA,
"Fatty acid oxidation",10965,NA,843,0,3127,NA,
"Fatty acid oxidation",10965,NA,843,0,3128,NA,
"Fatty acid oxidation",10965,NA,843,0,3129,NA,
"Fatty acid oxidation",10965,NA,843,0,3130,NA,
"Fatty acid oxidation",10005,NA,843,0,3131,NA,
"Fatty acid oxidation",10005,NA,843,0,3132,NA,
"Fatty acid oxidation",10005,NA,843,0,3133,NA,
"Fatty acid oxidation",10005,NA,843,0,3134,NA,
"Fatty acid oxidation",10005,NA,843,0,3135,NA,
"Fatty acid oxidation",10005,NA,843,0,3136,NA,
"Fatty acid oxidation",10005,NA,843,0,3137,NA,
"Fatty acid oxidation",10005,NA,843,0,3138,NA,
"Fatty acid oxidation",10005,NA,843,0,3139,NA,
"Fatty acid oxidation",10005,NA,843,0,3140,NA,
"Fatty acid oxidation",10005,NA,843,0,3141,NA,
"Fatty acid oxidation",10005,NA,843,0,3142,NA,
"Fatty acid oxidation",10005,NA,843,0,3143,NA,
"Fatty acid oxidation",122970,NA,843,0,3144,NA,
"Fatty acid oxidation",122970,NA,843,0,3145,NA,
"Fatty acid oxidation",122970,NA,843,0,3146,NA,
"Fatty acid oxidation",122970,NA,843,0,3147,NA,
"Fatty acid oxidation",122970,NA,843,0,3148,NA,
"Fatty acid oxidation",122970,NA,843,0,3149,NA,
"Fatty acid oxidation",122970,NA,843,0,3150,NA,
"Fatty acid oxidation",122970,NA,843,0,3151,NA,
"Fatty acid oxidation",122970,NA,843,0,3152,NA,
"Fatty acid oxidation",122970,NA,843,0,3153,NA,
"Fatty acid oxidation",122970,NA,843,0,3154,NA,
"Fatty acid oxidation",122970,NA,843,0,3155,NA,
"Fatty acid oxidation",122970,NA,843,0,3156,NA,
"Fatty acid oxidation",122970,NA,843,0,3157,NA,
"Fatty acid oxidation",122970,NA,843,0,3158,NA,
"Fatty acid oxidation",122970,NA,843,0,3159,NA,
"Fatty acid oxidation",122970,NA,843,0,3160,NA,
"Fatty acid oxidation",122970,NA,843,0,3161,NA,
"Fatty acid oxidation",122970,NA,843,0,3162,NA,
"Fatty acid oxidation",122970,NA,843,0,3163,NA,
"Fatty acid oxidation",122970,NA,843,0,3164,NA,
"Fatty acid oxidation",122970,NA,843,0,3165,NA,
"Fatty acid oxidation",122970,NA,843,0,3166,NA,
"Fatty acid oxidation",122970,NA,843,0,3167,NA,
"Fatty acid oxidation",122970,NA,843,0,3168,NA,
"Fatty acid oxidation",122970,NA,843,0,3169,NA,
"Fatty acid oxidation",122970,NA,843,0,3170,NA,
"Fatty acid oxidation",122970,NA,843,0,3171,NA,
"Fatty acid oxidation",122970,NA,843,0,3172,NA,
"Fatty acid oxidation",122970,NA,843,0,3173,NA,
"Fatty acid oxidation",122970,NA,843,0,3174,NA,
"Fatty acid oxidation",122970,NA,843,0,3175,NA,
"Fatty acid oxidation",122970,NA,843,0,3176,NA,
"Fatty acid oxidation",122970,NA,843,0,3177,NA,
"Fatty acid oxidation",122970,NA,843,0,3178,NA,
"Fatty acid oxidation",122970,NA,843,0,3179,NA,
"Fatty acid oxidation",122970,NA,843,0,3180,NA,
"Fatty acid oxidation",122970,NA,843,0,3181,NA,
"Fatty acid oxidation",122970,NA,843,0,3182,NA,
"Fatty acid oxidation",122970,NA,843,0,3183,NA,
"Fatty acid oxidation",122970,NA,843,0,3184,NA,
"Fatty acid oxidation",122970,NA,843,0,3185,NA,
"Fatty acid oxidation",122970,NA,843,0,3186,NA,
"Fatty acid oxidation",122970,NA,843,0,3187,NA,
"Fatty acid oxidation",122970,NA,843,0,3188,NA,
"Fatty acid oxidation",122970,NA,843,0,3189,NA,
"Fatty acid oxidation",122970,NA,843,0,3190,NA,
"Fatty acid oxidation",122970,NA,843,0,3191,NA,
"Fatty acid oxidation",122970,NA,843,0,3192,NA,
"Fatty acid oxidation",122970,NA,843,0,3193,NA,
"Fatty acid oxidation",122970,NA,843,0,3194,NA,
"Fatty acid oxidation",122970,NA,843,0,3195,NA,
"Fatty acid oxidation",122970,NA,843,0,3196,NA,
"Fatty acid oxidation",92086,NA,843,0,3197,NA,
"Fatty acid oxidation",728441,NA,843,0,3198,NA,
"Fatty acid oxidation",102724197,NA,843,0,3199,NA,
"Fatty acid oxidation",2686,NA,843,0,3200,NA,
"Fatty acid oxidation",124975,,843,0,0,,
"Fatty acid oxidation",91227,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",11332,,843,0,0,,
"Fatty acid oxidation",5538,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",641371,,843,0,0,,
"Fatty acid oxidation",9374,,843,0,0,,
"Fatty acid oxidation",55825,,843,0,0,,
"Fatty acid oxidation",55825,,843,0,0,,
"Fatty acid oxidation",55825,,843,0,0,,
"Fatty acid oxidation",55825,,843,0,0,,
"Fatty acid oxidation",55825,,843,0,0,,
"Fatty acid oxidation",55825,,843,0,0,,
"Fatty acid oxidation",51102,,843,0,0,,
"Fatty acid oxidation",51102,,843,0,0,,
"Fatty acid oxidation",51102,,843,0,0,,
"Fatty acid oxidation",51102,,843,0,0,,
"Fatty acid oxidation",51102,,843,0,0,,
"Fatty acid oxidation",51102,,843,0,0,,
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",37,,843,22,0,,HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
